Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T08:15:00.000000+0000,190.6,505.72,122.04,,114.33,198.18,31.47,1.86,37.14,0.24,,,,0.22,0.87,,45.67,2.36,272.75,0.0,0.0,142.46,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T08:30:00.000000+0000,178.49,505.73,116.66,,108.18,185.84,30.64,1.73,43.53,0.31,,,,0.37,0.82,,44.4,2.71,333.5,0.0,0.0,112.5,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T08:45:00.000000+0000,178.5,505.74,111.14,,104.21,178.73,30.51,1.65,47.74,0.31,,,,0.26,0.88,,44.78,1.73,260.1,0.0,0.0,91.27,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T09:00:00.000000+0000,178.49,332.96,103.95,,99.49,170.77,30.0,1.68,46.67,0.29,,,,0.35,0.73,,43.69,1.46,210.29,0.0,0.0,105.18,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T09:15:00.000000+0000,138.52,326.41,95.92,0.01,94.65,163.66,29.42,1.71,49.75,0.27,,,,0.32,0.69,,42.96,2.0,345.0,0.0,0.0,495.5,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T09:30:00.000000+0000,115.37,326.56,90.59,1.62,92.06,155.42,29.51,1.58,55.69,0.26,,,,0.27,0.8,,37.2,1.33,275.23,0.0,0.0,533.43,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T09:45:00.000000+0000,115.38,326.56,84.72,4.0,88.64,142.37,28.99,1.58,48.47,0.26,,,,0.21,0.66,,32.45,1.57,69.93,0.0,0.0,572.5,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T10:00:00.000000+0000,115.38,324.45,79.4,5.24,84.59,140.1,28.09,1.73,35.46,0.25,,,,0.27,0.57,,30.24,2.04,184.61,0.0,0.0,611.57,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T10:15:00.000000+0000,108.84,324.36,75.06,6.85,81.79,137.04,28.22,1.71,41.71,0.21,,,,0.25,0.58,,28.87,2.25,202.5,0.0,0.0,656.04,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T10:30:00.000000+0000,104.62,324.33,69.78,7.76,77.55,128.24,29.39,1.58,74.19,0.2,,,,0.13,0.65,,29.82,3.82,272.82,0.0,0.0,687.21,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T10:45:00.000000+0000,104.6,324.4,65.57,9.08,74.5,122.42,29.51,1.43,96.19,0.2,,,,0.11,0.65,,31.08,2.5,175.04,0.0,0.0,443.11,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T11:00:00.000000+0000,104.57,249.04,62.39,10.51,72.91,119.76,28.7,1.41,69.26,0.19,,,,0.15,0.62,,30.21,1.64,63.96,0.0,0.0,595.96,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T11:15:00.000000+0000,94.94,246.25,58.94,10.76,69.66,113.99,28.36,1.39,81.67,0.2,,,,0.05,0.58,,28.16,3.25,213.57,0.0,0.0,723.46,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T11:30:00.000000+0000,88.69,246.16,54.99,11.74,66.59,109.22,28.21,1.28,87.78,0.14,,,,,0.55,,27.34,2.5,131.11,0.0,0.0,747.57,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T11:45:00.000000+0000,88.69,246.21,50.9,13.0,63.77,102.89,27.93,1.35,69.0,0.14,,,,0.02,0.59,,26.55,2.0,88.57,0.0,0.0,470.0,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T12:00:00.000000+0000,88.69,221.56,48.68,15.7,64.49,104.26,28.49,1.21,109.78,0.24,,,,0.23,0.46,,26.24,2.32,74.07,0.0,0.0,742.46,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T12:15:00.000000+0000,81.56,220.68,46.46,13.38,59.81,92.82,28.37,1.13,118.9,0.12,,,,0.23,0.26,,25.11,2.57,88.46,0.0,0.0,804.11,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T12:30:00.000000+0000,76.93,220.68,41.71,14.13,55.82,85.84,27.91,1.09,102.82,0.08,,,,0.19,0.39,,23.69,2.5,124.43,0.0,0.0,810.64,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T12:45:00.000000+0000,76.93,220.68,37.73,14.84,52.51,80.54,28.35,0.95,155.98,0.12,,,,0.06,0.43,,21.89,2.5,166.57,0.0,0.0,817.14,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T13:00:00.000000+0000,76.93,153.5,33.64,15.9,49.53,72.99,27.91,0.92,125.79,0.42,,,,0.08,0.35,,21.58,1.75,83.39,0.0,0.0,598.61,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T13:15:00.000000+0000,58.46,151.0,31.9,15.6,47.53,69.98,27.48,0.85,115.94,0.4,,,,0.18,0.28,,19.7,1.82,105.86,0.0,0.0,710.86,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T13:30:00.000000+0000,46.5,151.0,30.03,15.17,45.21,66.47,27.29,0.82,118.39,0.18,,,,0.16,0.23,,18.04,1.54,113.54,0.0,0.0,745.43,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T13:45:00.000000+0000,46.5,150.97,29.76,14.2,43.99,62.8,26.69,1.01,59.86,0.33,,,,0.15,,,19.21,1.79,229.11,0.0,0.0,752.75,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T14:00:00.000000+0000,46.5,84.75,29.92,14.41,44.34,64.39,27.01,1.06,62.27,0.24,,,,0.14,0.01,,19.54,1.82,145.54,0.0,0.0,721.86,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T14:15:00.000000+0000,43.57,82.27,30.76,14.33,45.09,67.57,27.58,0.95,67.5,0.19,,,,,0.2,,20.25,1.57,275.64,0.0,0.0,663.82,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T14:30:00.000000+0000,41.63,82.28,30.62,14.38,45.01,67.27,27.97,0.88,79.58,0.48,,,,,0.22,,20.75,2.93,166.82,0.0,0.0,631.14,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T14:45:00.000000+0000,41.62,82.29,31.05,14.29,45.37,65.14,27.48,0.92,97.11,0.19,,,,0.04,0.02,,25.61,3.5,189.07,0.0,0.0,563.89,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T15:00:00.000000+0000,41.62,116.7,29.96,14.61,44.52,62.14,27.75,0.92,111.68,0.44,,,,,0.25,,28.68,4.82,295.21,0.0,0.0,468.39,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T15:15:00.000000+0000,54.75,117.98,28.69,15.24,43.94,65.42,28.91,0.87,144.09,0.61,,,,,0.19,,28.76,4.25,221.46,0.0,0.0,466.11,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T15:30:00.000000+0000,63.25,117.97,28.1,15.83,43.88,63.93,28.19,0.81,139.17,,,,,,0.12,,26.52,4.75,280.89,0.0,0.0,423.21,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T15:45:00.000000+0000,63.25,117.98,28.53,16.04,44.6,69.12,28.74,0.77,184.47,0.04,,,,,1.53,,26.97,4.25,287.39,0.0,0.0,378.64,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T16:00:00.000000+0000,63.26,189.02,29.08,13.58,42.82,57.72,29.0,0.73,188.27,0.49,,,,,0.29,,26.65,5.36,223.93,0.0,0.0,334.64,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T16:15:00.000000+0000,63.0,191.56,28.05,11.88,40.04,55.56,28.69,0.66,180.69,0.41,,,,,0.04,,26.06,3.93,241.64,0.0,0.0,300.54,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T16:30:00.000000+0000,62.81,191.69,29.12,10.28,39.45,54.89,28.18,0.62,141.35,0.26,,,,,0.48,,25.18,4.25,280.18,0.0,0.0,245.25,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T16:45:00.000000+0000,62.81,191.71,28.48,9.39,37.91,50.89,27.57,0.61,136.27,0.43,,,,,,,25.03,4.18,268.07,0.0,0.0,207.11,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T17:00:00.000000+0000,62.81,141.15,27.91,9.32,37.25,50.56,27.29,0.58,155.82,0.48,,,,,,,24.39,3.93,248.61,0.0,0.0,146.57,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T17:15:00.000000+0000,52.03,139.2,29.49,8.97,38.43,54.87,27.5,0.57,144.27,0.23,,,,,,,24.85,2.64,287.43,0.0,0.0,83.64,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T17:30:00.000000+0000,45.06,139.23,29.29,10.82,39.9,58.59,27.4,0.6,129.71,,,,,,,,26.15,2.54,287.71,0.0,0.0,69.64,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T17:45:00.000000+0000,45.06,139.29,29.01,14.11,43.06,68.31,28.02,0.63,176.02,,,,,,,,27.56,1.61,249.57,0.0,0.0,45.93,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T18:00:00.000000+0000,45.06,124.42,29.2,13.22,42.56,62.99,28.17,0.71,119.01,,,,,0.01,,,29.27,1.39,324.32,0.0,0.0,26.04,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T18:15:00.000000+0000,51.28,123.87,29.38,13.82,43.1,63.16,27.77,0.67,92.91,,,,,0.11,,,30.85,0.29,305.82,0.0,0.0,19.75,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T18:30:00.000000+0000,55.31,123.8,28.58,15.23,43.75,65.0,27.83,0.68,98.08,,,,,,,,33.49,,312.75,0.0,0.0,9.21,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T18:45:00.000000+0000,55.31,123.86,29.84,15.32,45.18,67.97,27.89,0.76,96.05,,,,,0.02,,,35.41,,312.57,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T19:00:00.000000+0000,55.31,191.86,31.33,15.2,46.54,70.09,27.39,0.81,78.27,,,,,0.23,0.08,,36.95,,312.89,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T19:15:00.000000+0000,73.49,194.36,31.57,14.96,46.54,69.86,27.64,0.81,74.29,,,,,,1.09,,39.08,,312.61,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T19:30:00.000000+0000,85.25,194.31,32.49,15.01,47.45,77.59,27.7,0.97,70.47,,,,,,0.88,,40.38,0.04,312.89,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T19:45:00.000000+0000,85.26,194.38,32.5,13.54,46.24,63.78,28.48,1.07,77.79,,,,,,0.28,,41.02,,312.79,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T20:00:00.000000+0000,85.28,258.45,33.08,11.77,44.88,62.57,28.08,1.15,64.6,,,,,,,,42.11,,312.5,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T20:15:00.000000+0000,98.35,260.81,33.22,11.79,44.94,64.91,27.79,1.16,56.12,0.01,,,,,,,42.74,0.71,284.64,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T20:30:00.000000+0000,106.79,260.82,33.22,12.46,45.67,66.1,28.14,1.79,32.09,0.16,,,,,,,37.88,1.79,158.61,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T20:45:00.000000+0000,106.79,260.85,34.24,13.81,47.95,72.74,28.19,1.62,58.63,,,,,0.01,,,35.66,2.25,148.61,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T21:00:00.000000+0000,106.8,415.18,34.94,14.76,49.69,76.77,27.57,0.89,109.46,,,,,0.07,,,29.7,1.5,181.07,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T21:15:00.000000+0000,133.94,420.93,34.07,14.52,48.6,74.66,27.29,0.9,83.91,0.03,,,,0.09,0.02,,32.6,0.5,142.57,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T21:30:00.000000+0000,151.5,420.93,34.24,14.5,48.76,75.39,26.99,0.83,99.77,0.39,,,,,0.34,,34.27,0.04,142.71,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T21:45:00.000000+0000,151.5,420.94,33.55,14.47,47.96,74.5,27.83,0.98,87.59,0.02,,,,,0.37,,35.27,,142.54,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T22:00:00.000000+0000,151.5,216.33,32.85,14.15,47.09,71.98,28.24,1.0,80.79,0.32,,,,0.06,0.41,,36.87,,142.64,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T22:15:00.000000+0000,98.84,208.75,33.51,13.26,46.74,71.76,27.56,0.95,61.95,0.23,,,,0.14,0.32,,37.66,1.04,142.79,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T22:30:00.000000+0000,64.75,208.75,33.87,13.74,47.61,72.69,27.1,0.93,57.36,,,,,0.04,0.27,,40.24,,143.07,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T22:45:00.000000+0000,64.74,208.75,34.65,13.12,47.79,72.35,26.72,0.93,51.04,,,,,,0.41,,42.25,0.5,142.68,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T23:00:00.000000+0000,64.75,216.22,34.62,13.5,48.11,71.38,26.79,0.87,57.12,,,,,,0.51,,43.36,,142.71,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T23:15:00.000000+0000,68.77,216.44,35.32,12.61,47.95,72.65,27.21,0.88,48.94,,,,,0.01,0.29,,42.67,,142.93,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T23:30:00.000000+0000,71.38,216.48,35.93,12.1,48.18,72.82,28.15,0.8,61.73,,,,,0.07,0.19,,43.72,,142.79,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-11T23:45:00.000000+0000,71.37,216.5,36.06,10.12,46.25,66.7,28.38,0.82,57.59,,,,,0.01,0.31,,44.45,,142.86,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T00:00:00.000000+0000,71.38,203.85,36.66,9.89,46.51,70.27,27.86,0.86,53.56,0.02,,,,0.16,0.02,,44.65,0.11,142.93,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T00:15:00.000000+0000,74.0,203.38,35.03,10.58,45.61,68.13,27.91,0.85,50.32,0.32,,,,0.13,0.23,,45.92,0.89,142.96,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T00:30:00.000000+0000,75.69,203.38,35.04,10.38,45.46,68.19,28.15,0.81,54.03,0.23,,,,0.18,0.28,,44.6,1.89,253.29,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T00:45:00.000000+0000,75.69,203.38,34.85,10.61,45.37,68.12,29.35,0.82,58.4,,,,,0.01,0.34,,42.13,2.04,287.18,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T01:00:00.000000+0000,75.69,275.23,33.88,12.3,46.16,68.75,32.43,0.85,65.3,,,,,0.17,0.32,,40.26,1.93,265.46,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T01:15:00.000000+0000,100.08,277.88,32.59,12.28,44.89,67.94,32.58,0.84,54.27,,,,,0.15,0.86,,43.11,0.57,265.5,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T01:30:00.000000+0000,115.85,277.89,32.83,12.22,45.04,67.51,27.77,0.93,28.98,,,,,,0.38,,45.61,0.36,266.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T01:45:00.000000+0000,115.87,277.95,33.45,11.91,45.4,67.82,28.19,0.98,30.48,,,,,0.01,0.51,,45.25,0.61,266.0,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T02:00:00.000000+0000,115.89,301.09,34.73,11.59,46.31,68.71,30.99,0.92,56.85,0.02,,,,0.14,0.35,,45.45,0.89,265.93,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T02:15:00.000000+0000,109.92,301.94,35.48,11.37,46.86,68.18,30.25,0.83,59.8,0.31,,,,0.13,0.71,,46.74,1.75,267.46,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T02:30:00.000000+0000,106.06,301.94,35.55,11.62,47.17,69.64,28.07,0.82,42.64,0.02,,,,0.13,0.26,,47.29,0.14,274.46,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T02:45:00.000000+0000,106.06,301.95,35.93,11.35,47.32,71.09,28.24,0.83,48.99,0.31,,,,0.13,0.32,,49.97,0.11,274.43,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T03:00:00.000000+0000,106.05,261.32,36.04,11.29,47.28,70.14,28.69,0.83,47.03,,,,,,0.52,,50.63,1.68,274.46,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T03:15:00.000000+0000,99.46,259.88,37.26,10.94,48.27,71.48,27.58,0.87,30.44,0.01,,,,,0.33,,51.33,0.07,274.75,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T03:30:00.000000+0000,95.19,259.88,37.5,9.63,47.18,70.68,27.66,0.83,33.6,0.07,,,,0.01,0.3,,52.76,1.11,274.32,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T03:45:00.000000+0000,95.2,259.88,35.86,9.44,45.28,67.54,29.33,0.92,30.99,,,,,0.08,0.3,,50.21,0.39,274.54,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T04:00:00.000000+0000,95.2,263.83,35.84,10.36,46.14,68.49,28.27,0.92,29.95,0.01,,,,0.01,0.26,,54.12,0.04,274.46,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T04:15:00.000000+0000,108.18,264.0,35.52,10.81,46.36,68.86,28.52,0.92,29.8,0.1,,,,0.16,0.02,,55.78,,274.35,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T04:30:00.000000+0000,115.38,264.0,35.84,11.1,46.9,71.12,27.75,0.94,31.34,0.34,,,,0.16,0.35,,56.68,,274.33,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T04:45:00.000000+0000,115.38,264.01,36.96,11.37,48.33,77.79,28.07,0.99,32.97,0.41,,,,0.01,1.04,,56.56,,274.5,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T05:00:00.000000+0000,115.38,305.03,37.67,11.54,49.2,76.95,27.48,0.96,29.19,0.32,,,,0.18,0.34,,56.11,0.04,274.64,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T05:15:00.000000+0000,115.83,306.45,37.09,12.7,49.75,76.77,26.83,0.98,27.57,0.26,,,,0.19,0.25,,57.25,0.5,274.31,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T05:30:00.000000+0000,116.12,306.55,37.78,12.65,50.45,77.45,26.89,1.03,26.97,0.31,,,,0.22,0.42,,57.55,0.46,274.39,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T05:45:00.000000+0000,116.12,306.59,38.87,11.87,50.83,77.5,27.29,1.09,27.18,0.03,,,,0.21,0.23,,58.55,,274.39,0.0,0.0,,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T06:00:00.000000+0000,116.12,291.84,39.23,10.97,50.12,77.63,27.8,1.08,31.46,0.38,,,,0.17,0.43,,57.17,1.29,280.54,0.0,0.0,3.04,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T06:15:00.000000+0000,118.47,291.27,39.71,12.11,51.81,79.76,29.27,1.12,34.18,0.04,,,,0.21,0.4,,51.92,1.82,288.68,0.0,0.0,11.64,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T06:30:00.000000+0000,119.96,291.27,39.04,13.0,51.99,79.78,29.4,1.15,30.02,0.57,,,,0.25,0.35,,50.47,1.89,300.29,0.0,0.0,28.46,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T06:45:00.000000+0000,119.96,291.29,39.9,13.71,53.61,81.44,30.65,1.28,31.75,0.4,,,,0.26,0.41,,51.22,0.82,289.39,0.0,0.0,48.54,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T07:00:00.000000+0000,119.96,351.17,40.42,14.37,54.77,84.69,28.89,1.23,29.91,0.33,,,,0.2,0.37,,53.82,0.36,288.54,0.0,0.0,82.0,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T07:15:00.000000+0000,135.51,353.39,41.08,12.1,53.33,78.9,28.08,1.2,28.78,0.32,,,,0.19,0.38,,54.49,0.07,286.57,0.0,0.0,134.0,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T07:30:00.000000+0000,144.5,353.3,41.28,9.69,51.03,76.0,29.73,1.3,36.56,0.16,,,,0.15,0.44,,47.34,0.7,187.57,0.0,0.0,125.83,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T07:45:00.000000+0000,144.5,353.4,41.25,10.26,51.43,78.87,31.27,1.38,46.27,0.01,,,,0.16,0.39,,44.82,1.75,219.79,0.0,0.0,141.39,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T08:00:00.000000+0000,144.5,477.79,39.38,12.32,51.59,78.75,31.45,1.37,56.58,0.19,,,,0.14,0.4,,42.58,1.86,306.5,0.0,0.0,196.57,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T08:15:00.000000+0000,141.15,482.41,38.43,12.99,51.47,78.38,31.64,1.32,69.36,0.48,,,,0.19,0.39,,40.61,1.89,336.96,0.0,0.0,281.71,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T08:30:00.000000+0000,138.99,482.4,37.49,13.39,50.84,76.33,30.17,1.31,51.29,0.18,,,,0.07,0.39,,38.4,1.96,169.89,0.0,0.0,371.36,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T08:45:00.000000+0000,138.98,482.42,35.58,14.64,50.17,76.4,29.45,1.29,47.15,0.31,,,,,0.36,,35.73,2.46,92.32,0.0,0.0,414.04,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T09:00:00.000000+0000,138.97,345.5,34.79,16.19,50.9,77.05,28.36,1.38,33.03,0.08,,,,0.01,0.27,,35.34,2.11,104.82,0.0,0.0,449.18,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T09:15:00.000000+0000,134.51,340.43,35.81,16.16,51.97,79.71,28.35,1.4,32.98,0.25,,,,0.13,0.03,,32.95,2.11,101.86,0.0,0.0,555.5,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T09:30:00.000000+0000,131.96,340.44,33.86,16.3,50.14,76.88,27.85,1.37,34.51,1.21,,,,0.17,0.45,,30.53,1.7,85.9,0.0,0.0,555.77,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T09:45:00.000000+0000,131.95,340.44,33.38,16.93,50.24,77.44,28.49,1.33,47.32,0.02,,,,0.11,0.88,,28.74,1.89,132.04,0.0,0.0,593.18,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T10:00:00.000000+0000,131.94,284.97,33.22,17.64,50.89,79.17,28.69,1.34,58.6,0.31,,,,0.01,0.23,,29.67,1.86,180.46,0.0,0.0,653.57,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T10:15:00.000000+0000,112.74,282.9,33.18,18.32,51.45,78.47,27.89,1.31,44.31,0.11,,,,0.16,0.27,,28.04,1.57,109.46,0.0,0.0,630.5,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T10:30:00.000000+0000,100.29,282.93,32.31,18.46,50.73,78.0,27.74,1.3,50.07,0.48,,,,0.16,0.49,,28.96,1.39,56.57,0.0,0.0,571.5,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T10:45:00.000000+0000,100.3,282.94,30.86,18.89,49.77,75.53,27.94,1.3,54.8,0.23,,,,0.2,,,28.29,1.82,171.29,0.0,0.0,577.0,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T11:00:00.000000+0000,100.33,257.14,30.58,18.24,48.82,75.04,27.83,1.36,33.49,0.02,,,,0.13,0.02,,27.64,1.93,154.79,0.0,0.0,605.11,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T11:15:00.000000+0000,98.16,256.27,29.05,20.27,49.21,75.31,28.69,1.38,43.49,0.24,,,,0.01,0.31,,26.86,2.11,235.43,0.0,0.0,710.39,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T11:30:00.000000+0000,96.74,256.36,29.66,21.03,50.66,79.71,29.03,1.36,39.87,0.16,,,,0.17,0.02,,27.88,1.89,241.5,0.0,0.0,597.11,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T11:45:00.000000+0000,96.76,256.44,30.27,22.25,52.45,81.67,29.28,1.37,32.01,0.02,,,,0.01,0.35,,27.1,1.96,133.54,0.0,0.0,754.68,,
site_118,Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-12T12:00:00.000000+0000,96.8,233.28,30.42,23.7,54.05,88.0,30.02,1.37,27.21,0.25,,,,0.16,0.31,,25.5,1.54,201.68,0.0,0.0,738.32,,
